mask,asm,entropy,contrast,variance,homogeneity,class
"(3, 0)",5.359384851980008,6.421114171152004,22364.392156862745,450.321568627451,0.0038695168190046284,dentina
"(3, -3)",5.359384851980008,6.421114171152004,19744.76862745098,422.8862745098039,0.004403389221412204,dentina
"(0, 3)",1.8449058054594274,37.65189754068576,34280.81568627449,657.1607843137249,0.005973093658256417,pinos
"(3, 0)",1.805198000768935,6.4464068003241275,444.40000000000003,33.39607843137255,1.2413497757455125,pinos
"(3, -3)",1.805198000768935,6.4464068003241275,286.76470588235287,26.513725490196077,0.8127490024933725,pinos
"(0, 3)",1.0360015378700502,7.092532858410798,9138.58431372549,157.02352941176468,0.0008412243036474195,background
"(3, 0)",1.1683506343713959,2.982403806539151,8418.27450980392,140.45490196078433,0.0006690474938796752,background
"(3, -3)",1.1683506343713959,2.982403806539151,7596.721568627452,133.39607843137253,0.0007428504449318223,background
"(0, 3)",1.1952326028450595,10.393816287822451,13932.121568627448,240.16862745098032,0.0012929966454181434,canal
"(3, 0)",1.2033833141099575,2.9262261413089847,8714.282352941178,144.60392156862744,0.0006751587111315701,canal
"(3, -3)",1.2033833141099575,2.9262261413089847,7868.3294117647065,137.3803921568627,0.0007489940674288627,canal
"(0, 3)",30.687412533640888,116.27943742351077,113343.7607843138,3060.921568627445,0.07725770757671407,dentina
"(3, 0)",5.61193387158785,6.330652581060166,22842.094117647062,460.3607843137255,0.003965046545638906,dentina
"(3, -3)",5.61193387158785,6.330652581060166,20164.141176470588,432.29019607843145,0.004512494598534305,dentina
"(0, 3)",1.802445213379457,37.186482266852,33539.60392156859,643.1882352941179,0.00993482260582226,pinos
"(3, 0)",1.775670895809304,6.308645824139174,412.278431372549,32.14509803921568,1.232981603208836,pinos
"(3, -3)",1.775670895809304,6.308645824139174,261.37254901960785,25.458823529411763,0.8096554886718116,pinos
"(0, 3)",1.0366166858900427,7.066048365767994,9155.725490196079,157.18431372549014,0.0008390634949141254,background
"(3, 0)",1.167274125336409,2.970554274101482,8393.686274509806,140.01568627450976,0.0006665567155991964,background
"(3, -3)",1.167274125336409,2.970554274101482,7574.698039215687,132.98039215686273,0.0007400716997122183,background
"(0, 3)",1.2075970780469052,9.745569996072037,13692.63921568627,234.59215686274513,0.0012329088047592822,canal
"(3, 0)",1.1806535947712415,2.8023457565274974,8381.690196078433,138.78823529411767,0.0006436195997949636,canal
"(3, -3)",1.1806535947712415,2.8023457565274974,7569.713725490196,131.87058823529412,0.0007138341070367697,canal
"(0, 3)",29.745990003844703,118.55046386603776,115048.39607843144,3075.99607843137,0.07608250434073476,dentina
"(3, 0)",5.7083583237216455,6.553475180293591,23633.9568627451,473.5960784313725,0.004022837146977359,dentina
"(3, -3)",5.7083583237216455,6.553475180293591,20878.56862745098,444.8666666666666,0.004576034087962193,dentina
"(0, 3)",1.9158477508650393,39.439595243570544,35497.56862745101,684.8235294117645,0.006377830942127407,pinos
"(3, 0)",1.8754786620530566,6.817607273669106,548.7686274509805,37.30980392156862,1.2392630810095981,pinos
"(3, -3)",1.8754786620530566,6.817607273669106,369.69803921568626,29.698039215686276,0.8333749649990576,pinos
"(0, 3)",1.0352018454440601,7.078468559309112,9111.878431372552,156.56862745098036,0.000838801790452557,background
"(3, 0)",1.167274125336409,2.970554274101482,8393.686274509806,140.01568627450976,0.0006665567155991964,background
"(3, -3)",1.167274125336409,2.970554274101482,7574.698039215687,132.98039215686273,0.0007400716997122183,background
"(0, 3)",1.2316647443291042,10.156967350581121,14151.803921568626,242.8862745098039,0.0012888659994775959,canal
"(3, 0)",1.182037677816224,2.81222825463135,8388.662745098041,138.8352941176471,0.000643688582870795,canal
"(3, -3)",1.182037677816224,2.81222825463135,7576.403921568628,131.91764705882355,0.0007139646850639051,canal
"(0, 3)",30.748158400615136,119.40066074939914,118134.51372549015,3148.8588235294046,0.07728522125288755,dentina
"(3, 0)",5.75274125336409,6.505155636420271,23713.984313725494,475.19215686274515,0.004034173039465765,dentina
"(3, -3)",5.75274125336409,6.505155636420271,20949.30196078432,446.3686274509804,0.004588683542111894,dentina
"(0, 3)",1.7986005382545123,38.284641856591065,34092.090196078454,657.4705882352946,0.005975042715949612,pinos
"(3, 0)",1.9039753940792004,6.753757229328743,506.4235294117648,36.8235294117647,1.2488581718681036,pinos
"(3, -3)",1.9039753940792004,6.753757229328743,330.7294117647058,29.137254901960784,0.8458549247980526,pinos
"(0, 3)",1.0359861591695505,6.979283296025828,9098.482352941179,156.12941176470582,0.0008321031003353491,background
"(3, 0)",1.1681045751633987,2.9608491765510014,8397.843137254904,140.05490196078426,0.000666020783602394,background
"(3, -3)",1.1681045751633987,2.9608491765510014,7578.619607843138,133.01960784313724,0.0007394320363818692,background
"(0, 3)",1.1985697808535172,9.350327914904021,13268.427450980389,226.77254901960777,0.0011817780314364625,canal
"(3, 0)",1.1766397539407922,2.7298453212929537,8282.305882352943,136.90980392156862,0.0006313230560621981,canal
"(3, -3)",1.1766397539407922,2.7298453212929537,7481.282352941176,130.09803921568627,0.0007000436361149135,canal
"(0, 3)",29.505005767012666,119.46710911874662,116303.76470588225,3097.2156862745055,0.07574537563035764,dentina
"(3, 0)",5.717185697808533,6.5332090869816914,23665.58823529412,474.12156862745104,0.004023034731033682,dentina
"(3, -3)",5.717185697808533,6.5332090869816914,20907.117647058825,445.36862745098045,0.004575957462188579,dentina
"(0, 3)",1.8257747020376647,39.2898735901221,34652.584313725485,670.0117647058829,0.010228289565287294,pinos
"(3, 0)",1.9051903114186852,6.868529433656338,546.4627450980394,37.91372549019607,1.2425140652467963,pinos
"(3, -3)",1.9051903114186852,6.868529433656338,364.4745098039215,30.07450980392157,0.8566024377866627,pinos
"(0, 3)",1.0360630526720496,7.040617439341002,9127.203921568629,156.70980392156855,0.0008369821439078806,background
"(3, 0)",1.16719723183391,2.9563122308062897,8384.650980392158,139.82745098039211,0.0006648553843074606,background
"(3, -3)",1.16719723183391,2.9563122308062897,7566.756862745098,132.80392156862743,0.0007381360784745821,background
"(0, 3)",1.1819761630142258,9.679787923375953,13227.219607843137,226.89019607843133,0.0012026176852032715,canal
"(3, 0)",1.1820069204152244,2.885528117220004,8468.929411764704,140.43529411764706,0.000655269378932224,canal
"(3, -3)",1.1820069204152244,2.885528117220004,7647.35294117647,133.42352941176466,0.0007269750498790367,canal
"(0, 3)",26.054379084967323,117.4590414500373,109534.13725490194,2911.2352941176473,0.07095617988811292,dentina
"(3, 0)",5.614871203383313,6.589097755084119,23511.419607843134,470.7137254901961,0.003987954272096402,dentina
"(3, -3)",5.614871203383313,6.589097755084119,20772.725490196077,442.18431372549026,0.004535827261848086,dentina
"(0, 3)",1.8494732795078748,39.4256391978577,35126.65882352941,678.9411764705887,0.006398379693521345,pinos
"(3, 0)",1.9196309111880046,6.861831914758565,559.4470588235295,38.074509803921565,1.2479613347398566,pinos
"(3, -3)",1.9196309111880046,6.861831914758565,376.6,30.247058823529414,0.8440754014378271,pinos
"(0, 3)",1.0350019223375626,6.875480428185432,9008.81568627451,154.45490196078427,0.0008209697666035998,background
"(3, 0)",1.1617070357554784,2.9369196294125324,8319.513725490197,138.69803921568626,0.0006589237019558586,background
"(3, -3)",1.1617070357554784,2.9369196294125324,7508.219607843138,131.7333333333333,0.0007315318620342326,background
"(0, 3)",1.1745174932718183,9.012488884817106,12855.027450980397,219.19999999999996,0.00112970441473598,canal
"(3, 0)",1.1643521722414454,2.493481006804494,8024.721568627451,132.1098039215686,0.0005987131264523984,canal
"(3, -3)",1.1643521722414454,2.493481006804494,7251.686274509805,125.5686274509804,0.0006633161583834866,canal
"(0, 3)",28.118923490965024,117.82259835766389,113129.69803921563,3007.6901960784294,0.07302850233682691,dentina
"(3, 0)",5.726597462514418,6.499551768096903,23617.85882352941,472.90196078431376,0.004003505164270515,dentina
"(3, -3)",5.726597462514418,6.499551768096903,20866.42352941177,444.24313725490197,0.004553309848547128,dentina
"(0, 3)",2.042445213379468,45.911286745045466,38932.29019607834,764.4235294117667,0.009527991403010201,pinos
"(3, 0)",2.043552479815456,7.938700194973721,974.7764705882355,49.92941176470588,1.2513938111930383,pinos
"(3, -3)",2.043552479815456,7.938700194973721,725.3176470588237,40.588235294117645,0.8594438651691272,pinos
"(0, 3)",1.0350634371395617,6.962945122768638,9051.04705882353,155.26666666666662,0.0008269353520229849,background
"(3, 0)",1.1648596693579392,2.9492182224086454,8358.258823529413,139.3725490196078,0.0006625225075346068,background
"(3, -3)",1.1648596693579392,2.9492182224086454,7543.023529411766,132.37254901960782,0.0007355415927326087,background
"(0, 3)",1.1798385236447517,8.873095259705137,12841.749019607843,218.65882352941165,0.0011199465089281407,canal
"(3, 0)",1.1671203383314113,2.488872536744162,8058.796078431372,132.6313725490196,0.0006003291836757758,canal
"(3, -3)",1.1671203383314113,2.488872536744162,7282.701960784313,126.06666666666669,0.0006650662124254017,canal
"(0, 3)",30.26417531718568,118.66315863003827,117396.4352941176,3121.8392156862715,0.07569216042250623,dentina
"(3, 0)",5.621806997308728,6.501585279642237,23405.380392156865,468.6509803921568,0.003966127985454316,dentina
"(3, -3)",5.621806997308728,6.501585279642237,20678.674509803925,440.2509803921568,0.00451060057142687,dentina
"(0, 3)",2.0242522106881964,45.865345237880845,38850.9215686274,763.164705882354,0.009455479398746644,pinos
"(3, 0)",2.044613610149942,7.9007563032399375,963.0980392156865,49.639215686274504,1.2492958163570713,pinos
"(3, -3)",2.044613610149942,7.9007563032399375,715.3450980392156,40.294117647058826,0.8556712770493161,pinos
"(0, 3)",1.0351710880430607,6.938671243311935,9034.27843137255,155.0078431372549,0.0008261034361426783,background
"(3, 0)",1.1652441368704345,2.925922331753346,8352.176470588236,139.2117647058823,0.0006604519457670629,background
"(3, -3)",1.1652441368704345,2.925922331753346,7537.870588235295,132.2235294117647,0.0007331647911873773,background
"(0, 3)",1.1780084582852748,7.750120298741188,12135.996078431373,205.078431372549,0.0010200190642826758,canal
"(3, 0)",1.1479738562091504,2.432579380396912,7819.564705882355,128.63921568627453,0.0005817169037408834,canal
"(3, -3)",1.1479738562091504,2.432579380396912,7066.823529411764,122.27450980392159,0.0006444377383272056,canal
"(0, 3)",26.00653594771241,116.50545074060697,109034.30588235296,2899.70196078431,0.07060196670704841,dentina
"(3, 0)",5.597893118031528,6.533273674962783,23439.643137254898,469.2588235294117,0.003971605570186315,dentina
"(3, -3)",5.597893118031528,6.533273674962783,20709.396078431375,440.82352941176475,0.00451691121474077,dentina
"(0, 3)",2.053810073048828,46.241466796133906,39219.32941176467,770.6862745098061,0.015100726307214502,pinos
"(3, 0)",2.0657131872356786,7.990439351862755,987.9725490196078,50.66274509803922,1.250288938382903,pinos
"(3, -3)",2.0657131872356786,7.990439351862755,734.643137254902,41.137254901960794,0.8730707037433323,pinos
